NAME_1,NAME_2,lon,lat,F.dap,F,FDATE,FMCD,FACD,FDEP,FAMN,FAMP,FAMK,FAMC,FAMO,FOCD,FERNAME,q25,q50,q75
Kisumu,Muhoroni,35.275,-0.175,0,1,NA,FE006,AP004,5,42,22,0,-99,-99,-99,3rd fert. 1st application,67,72,73
Kisumu,Muhoroni,35.275,-0.175,42,2,NA,FE006,AP004,5,70,37,0,-99,-99,-99,3rd fert. 2nd application,67,72,73
Kisumu,Muhoroni,35.325,-0.175,0,1,NA,FE006,AP004,5,44,29,0,-99,-99,-99,1st fert. 1st application,71,72,77
Kisumu,Muhoroni,35.325,-0.175,42,2,NA,FE006,AP004,5,26,17,0,-99,-99,-99,1st fert. 2nd application,71,72,77
Kisumu,Muhoroni,35.325,-0.175,0,1,NA,FE006,AP004,5,35,23,0,-99,-99,-99,2nd fert. 1st application,71,72,77
Kisumu,Muhoroni,35.325,-0.175,42,2,NA,FE006,AP004,5,35,23,0,-99,-99,-99,2nd fert. 2nd application,71,72,77
Kisumu,Muhoroni,35.325,-0.175,0,1,NA,FE006,AP004,5,26,17,0,-99,-99,-99,3rd fert. 1st application,71,72,77
Kisumu,Muhoroni,35.325,-0.175,42,2,NA,FE006,AP004,5,44,29,0,-99,-99,-99,3rd fert. 2nd application,71,72,77
Kisumu,Seme,34.525,-0.025,0,1,NA,FE006,AP004,5,58,37,0,-99,-99,-99,1st fert. 1st application,66,74,77
Kisumu,Seme,34.525,-0.025,42,2,NA,FE006,AP004,5,35,22,0,-99,-99,-99,1st fert. 2nd application,66,74,77
Kisumu,Seme,34.525,-0.025,0,1,NA,FE006,AP004,5,47,30,0,-99,-99,-99,2nd fert. 1st application,66,74,77
Kisumu,Seme,34.525,-0.025,42,2,NA,FE006,AP004,5,47,30,0,-99,-99,-99,2nd fert. 2nd application,66,74,77
Kisumu,Seme,34.525,-0.025,0,1,NA,FE006,AP004,5,35,22,0,-99,-99,-99,3rd fert. 1st application,66,74,77
Kisumu,Seme,34.525,-0.025,42,2,NA,FE006,AP004,5,58,37,0,-99,-99,-99,3rd fert. 2nd application,66,74,77
Kisumu,Kisumu West,34.625,-0.025,0,1,NA,FE006,AP004,5,30,62,0,-99,-99,-99,1st fert. 1st application,65,70,72
Kisumu,Kisumu West,34.625,-0.025,42,2,NA,FE006,AP004,5,18,37,0,-99,-99,-99,1st fert. 2nd application,65,70,72
Kisumu,Kisumu West,34.625,-0.025,0,1,NA,FE006,AP004,5,24,49,0,-99,-99,-99,2nd fert. 1st application,65,70,72
Kisumu,Kisumu West,34.625,-0.025,42,2,NA,FE006,AP004,5,24,49,0,-99,-99,-99,2nd fert. 2nd application,65,70,72
Kisumu,Kisumu West,34.625,-0.025,0,1,NA,FE006,AP004,5,18,37,0,-99,-99,-99,3rd fert. 1st application,65,70,72
Kisumu,Kisumu West,34.625,-0.025,42,2,NA,FE006,AP004,5,30,62,0,-99,-99,-99,3rd fert. 2nd application,65,70,72
Kisumu,Kisumu West,34.675,-0.025,0,1,NA,FE006,AP004,5,44,67,0,-99,-99,-99,1st fert. 1st application,65,71,78
Kisumu,Kisumu West,34.675,-0.025,42,2,NA,FE006,AP004,5,27,40,0,-99,-99,-99,1st fert. 2nd application,65,71,78
Kisumu,Kisumu West,34.675,-0.025,0,1,NA,FE006,AP004,5,35,54,0,-99,-99,-99,2nd fert. 1st application,65,71,78
Kisumu,Kisumu West,34.675,-0.025,42,2,NA,FE006,AP004,5,35,54,0,-99,-99,-99,2nd fert. 2nd application,65,71,78
Kisumu,Kisumu West,34.675,-0.025,0,1,NA,FE006,AP004,5,27,40,0,-99,-99,-99,3rd fert. 1st application,65,71,78
Kisumu,Kisumu West,34.675,-0.025,42,2,NA,FE006,AP004,5,44,67,0,-99,-99,-99,3rd fert. 2nd application,65,71,78
Kisumu,Kisumu West,34.725,-0.025,0,1,NA,FE006,AP004,5,39,50,0,-99,-99,-99,1st fert. 1st application,65,66,78
Kisumu,Kisumu West,34.725,-0.025,42,2,NA,FE006,AP004,5,23,30,0,-99,-99,-99,1st fert. 2nd application,65,66,78
Kisumu,Kisumu West,34.725,-0.025,0,1,NA,FE006,AP004,5,31,40,0,-99,-99,-99,2nd fert. 1st application,65,66,78
Kisumu,Kisumu West,34.725,-0.025,42,2,NA,FE006,AP004,5,31,40,0,-99,-99,-99,2nd fert. 2nd application,65,66,78
Kisumu,Kisumu West,34.725,-0.025,0,1,NA,FE006,AP004,5,23,30,0,-99,-99,-99,3rd fert. 1st application,65,66,78
Kisumu,Kisumu West,34.725,-0.025,42,2,NA,FE006,AP004,5,39,50,0,-99,-99,-99,3rd fert. 2nd application,65,66,78
Kisumu,Kisumu East,34.775,-0.025,0,1,NA,FE006,AP004,5,66,44,0,-99,-99,-99,1st fert. 1st application,72,79,80
Kisumu,Kisumu East,34.775,-0.025,42,2,NA,FE006,AP004,5,39,27,0,-99,-99,-99,1st fert. 2nd application,72,79,80
Kisumu,Kisumu East,34.775,-0.025,0,1,NA,FE006,AP004,5,53,36,0,-99,-99,-99,2nd fert. 1st application,72,79,80
Kisumu,Kisumu East,34.775,-0.025,42,2,NA,FE006,AP004,5,53,36,0,-99,-99,-99,2nd fert. 2nd application,72,79,80
Kisumu,Kisumu East,34.775,-0.025,0,1,NA,FE006,AP004,5,39,27,0,-99,-99,-99,3rd fert. 1st application,72,79,80
Kisumu,Kisumu East,34.775,-0.025,42,2,NA,FE006,AP004,5,66,44,0,-99,-99,-99,3rd fert. 2nd application,72,79,80
Kisumu,Muhoroni,34.825,-0.025,0,1,NA,FE006,AP004,5,47,37,0,-99,-99,-99,1st fert. 1st application,68,69,73
Kisumu,Muhoroni,34.825,-0.025,42,2,NA,FE006,AP004,5,28,22,0,-99,-99,-99,1st fert. 2nd application,68,69,73
Kisumu,Muhoroni,34.825,-0.025,0,1,NA,FE006,AP004,5,38,30,0,-99,-99,-99,2nd fert. 1st application,68,69,73
Kisumu,Muhoroni,34.825,-0.025,42,2,NA,FE006,AP004,5,38,30,0,-99,-99,-99,2nd fert. 2nd application,68,69,73
Kisumu,Muhoroni,34.825,-0.025,0,1,NA,FE006,AP004,5,28,22,0,-99,-99,-99,3rd fert. 1st application,68,69,73
Kisumu,Muhoroni,34.825,-0.025,42,2,NA,FE006,AP004,5,47,37,0,-99,-99,-99,3rd fert. 2nd application,68,69,73
Kisumu,Muhoroni,34.875,-0.025,0,1,NA,FE006,AP004,5,66,31,0,-99,-99,-99,1st fert. 1st application,63,65,71
Kisumu,Muhoroni,34.875,-0.025,42,2,NA,FE006,AP004,5,39,18,0,-99,-99,-99,1st fert. 2nd application,63,65,71
Kisumu,Muhoroni,34.875,-0.025,0,1,NA,FE006,AP004,5,52,24,0,-99,-99,-99,2nd fert. 1st application,63,65,71
Kisumu,Muhoroni,34.875,-0.025,42,2,NA,FE006,AP004,5,52,24,0,-99,-99,-99,2nd fert. 2nd application,63,65,71
Kisumu,Muhoroni,34.875,-0.025,0,1,NA,FE006,AP004,5,39,18,0,-99,-99,-99,3rd fert. 1st application,63,65,71
Kisumu,Muhoroni,34.875,-0.025,42,2,NA,FE006,AP004,5,66,31,0,-99,-99,-99,3rd fert. 2nd application,63,65,71
Kisumu,Muhoroni,34.975,-0.025,0,1,NA,FE006,AP004,5,66,44,0,-99,-99,-99,1st fert. 1st application,70,72,79
Kisumu,Muhoroni,34.975,-0.025,42,2,NA,FE006,AP004,5,39,27,0,-99,-99,-99,1st fert. 2nd application,70,72,79
Kisumu,Muhoroni,34.975,-0.025,0,1,NA,FE006,AP004,5,52,36,0,-99,-99,-99,2nd fert. 1st application,70,72,79
Kisumu,Muhoroni,34.975,-0.025,42,2,NA,FE006,AP004,5,52,36,0,-99,-99,-99,2nd fert. 2nd application,70,72,79
Kisumu,Muhoroni,34.975,-0.025,0,1,NA,FE006,AP004,5,39,27,0,-99,-99,-99,3rd fert. 1st application,70,72,79
Kisumu,Muhoroni,34.975,-0.025,42,2,NA,FE006,AP004,5,66,44,0,-99,-99,-99,3rd fert. 2nd application,70,72,79
Kisumu,Muhoroni,35.125,-0.025,0,1,NA,FE006,AP004,5,65,54,0,-99,-99,-99,1st fert. 1st application,67,68,78
Kisumu,Muhoroni,35.125,-0.025,42,2,NA,FE006,AP004,5,39,32,0,-99,-99,-99,1st fert. 2nd application,67,68,78
Kisumu,Muhoroni,35.125,-0.025,0,1,NA,FE006,AP004,5,52,43,0,-99,-99,-99,2nd fert. 1st application,67,68,78
Kisumu,Muhoroni,35.125,-0.025,42,2,NA,FE006,AP004,5,52,43,0,-99,-99,-99,2nd fert. 2nd application,67,68,78
Kisumu,Muhoroni,35.125,-0.025,0,1,NA,FE006,AP004,5,39,32,0,-99,-99,-99,3rd fert. 1st application,67,68,78
Kisumu,Muhoroni,35.125,-0.025,42,2,NA,FE006,AP004,5,65,54,0,-99,-99,-99,3rd fert. 2nd application,67,68,78
Kisumu,Muhoroni,35.175,-0.025,0,1,NA,FE006,AP004,5,47,36,0,-99,-99,-99,1st fert. 1st application,63,63,66
Kisumu,Muhoroni,35.175,-0.025,42,2,NA,FE006,AP004,5,28,22,0,-99,-99,-99,1st fert. 2nd application,63,63,66
Kisumu,Muhoroni,35.175,-0.025,0,1,NA,FE006,AP004,5,38,29,0,-99,-99,-99,2nd fert. 1st application,63,63,66
Kisumu,Muhoroni,35.175,-0.025,42,2,NA,FE006,AP004,5,38,29,0,-99,-99,-99,2nd fert. 2nd application,63,63,66
Kisumu,Muhoroni,35.175,-0.025,0,1,NA,FE006,AP004,5,28,22,0,-99,-99,-99,3rd fert. 1st application,63,63,66
Kisumu,Muhoroni,35.175,-0.025,42,2,NA,FE006,AP004,5,47,36,0,-99,-99,-99,3rd fert. 2nd application,63,63,66
Kisumu,Seme,34.425,-0.075,0,1,NA,FE006,AP004,5,63,47,0,-99,-99,-99,1st fert. 1st application,64,65,70
Kisumu,Seme,34.425,-0.075,42,2,NA,FE006,AP004,5,38,28,0,-99,-99,-99,1st fert. 2nd application,64,65,70
Kisumu,Seme,34.425,-0.075,0,1,NA,FE006,AP004,5,50,38,0,-99,-99,-99,2nd fert. 1st application,64,65,70
Kisumu,Seme,34.425,-0.075,42,2,NA,FE006,AP004,5,50,38,0,-99,-99,-99,2nd fert. 2nd application,64,65,70
Kisumu,Seme,34.425,-0.075,0,1,NA,FE006,AP004,5,38,28,0,-99,-99,-99,3rd fert. 1st application,64,65,70
Kisumu,Seme,34.425,-0.075,42,2,NA,FE006,AP004,5,63,47,0,-99,-99,-99,3rd fert. 2nd application,64,65,70
Kisumu,Seme,34.475,-0.075,0,1,NA,FE006,AP004,5,56,36,0,-99,-99,-99,1st fert. 1st application,61,73,74
Kisumu,Seme,34.475,-0.075,42,2,NA,FE006,AP004,5,34,22,0,-99,-99,-99,1st fert. 2nd application,61,73,74
Kisumu,Seme,34.475,-0.075,0,1,NA,FE006,AP004,5,45,29,0,-99,-99,-99,2nd fert. 1st application,61,73,74
Kisumu,Seme,34.475,-0.075,42,2,NA,FE006,AP004,5,45,29,0,-99,-99,-99,2nd fert. 2nd application,61,73,74
Kisumu,Seme,34.475,-0.075,0,1,NA,FE006,AP004,5,34,22,0,-99,-99,-99,3rd fert. 1st application,61,73,74
Kisumu,Seme,34.475,-0.075,42,2,NA,FE006,AP004,5,56,36,0,-99,-99,-99,3rd fert. 2nd application,61,73,74
Kisumu,Seme,34.525,-0.075,0,1,NA,FE006,AP004,5,61,50,0,-99,-99,-99,1st fert. 1st application,67,68,76
Kisumu,Seme,34.525,-0.075,42,2,NA,FE006,AP004,5,36,30,0,-99,-99,-99,1st fert. 2nd application,67,68,76
Kisumu,Seme,34.525,-0.075,0,1,NA,FE006,AP004,5,48,40,0,-99,-99,-99,2nd fert. 1st application,67,68,76
Kisumu,Seme,34.525,-0.075,42,2,NA,FE006,AP004,5,48,40,0,-99,-99,-99,2nd fert. 2nd application,67,68,76
Kisumu,Seme,34.525,-0.075,0,1,NA,FE006,AP004,5,36,30,0,-99,-99,-99,3rd fert. 1st application,67,68,76
Kisumu,Seme,34.525,-0.075,42,2,NA,FE006,AP004,5,61,50,0,-99,-99,-99,3rd fert. 2nd application,67,68,76
Kisumu,Seme,34.575,-0.075,0,1,NA,FE006,AP004,5,25,43,0,-99,-99,-99,1st fert. 1st application,66,78,79
Kisumu,Seme,34.575,-0.075,42,2,NA,FE006,AP004,5,15,26,0,-99,-99,-99,1st fert. 2nd application,66,78,79
Kisumu,Seme,34.575,-0.075,0,1,NA,FE006,AP004,5,20,34,0,-99,-99,-99,2nd fert. 1st application,66,78,79
Kisumu,Seme,34.575,-0.075,42,2,NA,FE006,AP004,5,20,34,0,-99,-99,-99,2nd fert. 2nd application,66,78,79
Kisumu,Seme,34.575,-0.075,0,1,NA,FE006,AP004,5,15,26,0,-99,-99,-99,3rd fert. 1st application,66,78,79
Kisumu,Seme,34.575,-0.075,42,2,NA,FE006,AP004,5,25,43,0,-99,-99,-99,3rd fert. 2nd application,66,78,79
Kisumu,Kisumu West,34.625,-0.075,0,1,NA,FE006,AP004,5,49,57,0,-99,-99,-99,1st fert. 1st application,61,74,75
Kisumu,Kisumu West,34.625,-0.075,42,2,NA,FE006,AP004,5,29,34,0,-99,-99,-99,1st fert. 2nd application,61,74,75
Kisumu,Kisumu West,34.625,-0.075,0,1,NA,FE006,AP004,5,39,46,0,-99,-99,-99,2nd fert. 1st application,61,74,75
Kisumu,Kisumu West,34.625,-0.075,42,2,NA,FE006,AP004,5,39,46,0,-99,-99,-99,2nd fert. 2nd application,61,74,75
Kisumu,Kisumu West,34.625,-0.075,0,1,NA,FE006,AP004,5,29,34,0,-99,-99,-99,3rd fert. 1st application,61,74,75
Kisumu,Kisumu West,34.625,-0.075,42,2,NA,FE006,AP004,5,49,57,0,-99,-99,-99,3rd fert. 2nd application,61,74,75
Kisumu,Kisumu West,34.675,-0.075,0,1,NA,FE006,AP004,5,36,44,0,-99,-99,-99,1st fert. 1st application,68,70,71
Kisumu,Kisumu West,34.675,-0.075,42,2,NA,FE006,AP004,5,22,26,0,-99,-99,-99,1st fert. 2nd application,68,70,71
Kisumu,Kisumu West,34.675,-0.075,0,1,NA,FE006,AP004,5,29,35,0,-99,-99,-99,2nd fert. 1st application,68,70,71
Kisumu,Kisumu West,34.675,-0.075,42,2,NA,FE006,AP004,5,29,35,0,-99,-99,-99,2nd fert. 2nd application,68,70,71
Kisumu,Kisumu West,34.675,-0.075,0,1,NA,FE006,AP004,5,22,26,0,-99,-99,-99,3rd fert. 1st application,68,70,71
Kisumu,Kisumu West,34.675,-0.075,42,2,NA,FE006,AP004,5,36,44,0,-99,-99,-99,3rd fert. 2nd application,68,70,71
Kisumu,Kisumu Central,34.725,-0.075,0,1,NA,FE006,AP004,5,44,43,0,-99,-99,-99,1st fert. 1st application,72,74,78
Kisumu,Kisumu Central,34.725,-0.075,42,2,NA,FE006,AP004,5,26,26,0,-99,-99,-99,1st fert. 2nd application,72,74,78
Kisumu,Kisumu Central,34.725,-0.075,0,1,NA,FE006,AP004,5,35,34,0,-99,-99,-99,2nd fert. 1st application,72,74,78
Kisumu,Kisumu Central,34.725,-0.075,42,2,NA,FE006,AP004,5,35,34,0,-99,-99,-99,2nd fert. 2nd application,72,74,78
Kisumu,Kisumu Central,34.725,-0.075,0,1,NA,FE006,AP004,5,26,26,0,-99,-99,-99,3rd fert. 1st application,72,74,78
Kisumu,Kisumu Central,34.725,-0.075,42,2,NA,FE006,AP004,5,44,43,0,-99,-99,-99,3rd fert. 2nd application,72,74,78
Kisumu,Kisumu Central,34.775,-0.075,0,1,NA,FE006,AP004,5,56,52,0,-99,-99,-99,1st fert. 1st application,61,69,71
Kisumu,Kisumu Central,34.775,-0.075,42,2,NA,FE006,AP004,5,33,31,0,-99,-99,-99,1st fert. 2nd application,61,69,71
Kisumu,Kisumu Central,34.775,-0.075,0,1,NA,FE006,AP004,5,45,41,0,-99,-99,-99,2nd fert. 1st application,61,69,71
Kisumu,Kisumu Central,34.775,-0.075,42,2,NA,FE006,AP004,5,45,41,0,-99,-99,-99,2nd fert. 2nd application,61,69,71
Kisumu,Kisumu Central,34.775,-0.075,0,1,NA,FE006,AP004,5,33,31,0,-99,-99,-99,3rd fert. 1st application,61,69,71
Kisumu,Kisumu Central,34.775,-0.075,42,2,NA,FE006,AP004,5,56,52,0,-99,-99,-99,3rd fert. 2nd application,61,69,71
Kisumu,Kisumu East,34.825,-0.075,0,1,NA,FE006,AP004,5,43,62,0,-99,-99,-99,1st fert. 1st application,64,65,68
Kisumu,Kisumu East,34.825,-0.075,42,2,NA,FE006,AP004,5,26,37,0,-99,-99,-99,1st fert. 2nd application,64,65,68
Kisumu,Kisumu East,34.825,-0.075,0,1,NA,FE006,AP004,5,34,50,0,-99,-99,-99,2nd fert. 1st application,64,65,68
Kisumu,Kisumu East,34.825,-0.075,42,2,NA,FE006,AP004,5,34,50,0,-99,-99,-99,2nd fert. 2nd application,64,65,68
Kisumu,Kisumu East,34.825,-0.075,0,1,NA,FE006,AP004,5,26,37,0,-99,-99,-99,3rd fert. 1st application,64,65,68
Kisumu,Kisumu East,34.825,-0.075,42,2,NA,FE006,AP004,5,43,62,0,-99,-99,-99,3rd fert. 2nd application,64,65,68
Kisumu,Kisumu East,34.875,-0.075,0,1,NA,FE006,AP004,5,31,36,0,-99,-99,-99,1st fert. 1st application,63,76,77
Kisumu,Kisumu East,34.875,-0.075,42,2,NA,FE006,AP004,5,18,22,0,-99,-99,-99,1st fert. 2nd application,63,76,77
Kisumu,Kisumu East,34.875,-0.075,0,1,NA,FE006,AP004,5,24,29,0,-99,-99,-99,2nd fert. 1st application,63,76,77
Kisumu,Kisumu East,34.875,-0.075,42,2,NA,FE006,AP004,5,24,29,0,-99,-99,-99,2nd fert. 2nd application,63,76,77
Kisumu,Kisumu East,34.875,-0.075,0,1,NA,FE006,AP004,5,18,22,0,-99,-99,-99,3rd fert. 1st application,63,76,77
Kisumu,Kisumu East,34.875,-0.075,42,2,NA,FE006,AP004,5,31,36,0,-99,-99,-99,3rd fert. 2nd application,63,76,77
Kisumu,Muhoroni,34.925,-0.075,0,1,NA,FE006,AP004,5,37,46,0,-99,-99,-99,1st fert. 1st application,63,71,73
Kisumu,Muhoroni,34.925,-0.075,42,2,NA,FE006,AP004,5,22,27,0,-99,-99,-99,1st fert. 2nd application,63,71,73
Kisumu,Muhoroni,34.925,-0.075,0,1,NA,FE006,AP004,5,30,37,0,-99,-99,-99,2nd fert. 1st application,63,71,73
Kisumu,Muhoroni,34.925,-0.075,42,2,NA,FE006,AP004,5,30,37,0,-99,-99,-99,2nd fert. 2nd application,63,71,73
Kisumu,Muhoroni,34.925,-0.075,0,1,NA,FE006,AP004,5,22,27,0,-99,-99,-99,3rd fert. 1st application,63,71,73
Kisumu,Muhoroni,34.925,-0.075,42,2,NA,FE006,AP004,5,37,46,0,-99,-99,-99,3rd fert. 2nd application,63,71,73
Kisumu,Muhoroni,34.975,-0.075,0,1,NA,FE006,AP004,5,58,38,0,-99,-99,-99,1st fert. 1st application,66,73,74
Kisumu,Muhoroni,34.975,-0.075,42,2,NA,FE006,AP004,5,35,23,0,-99,-99,-99,1st fert. 2nd application,66,73,74
Kisumu,Muhoroni,34.975,-0.075,0,1,NA,FE006,AP004,5,47,31,0,-99,-99,-99,2nd fert. 1st application,66,73,74
Kisumu,Muhoroni,34.975,-0.075,42,2,NA,FE006,AP004,5,47,31,0,-99,-99,-99,2nd fert. 2nd application,66,73,74
Kisumu,Muhoroni,34.975,-0.075,0,1,NA,FE006,AP004,5,35,23,0,-99,-99,-99,3rd fert. 1st application,66,73,74
Kisumu,Muhoroni,34.975,-0.075,42,2,NA,FE006,AP004,5,58,38,0,-99,-99,-99,3rd fert. 2nd application,66,73,74
Kisumu,Muhoroni,35.025,-0.075,0,1,NA,FE006,AP004,5,46,56,0,-99,-99,-99,1st fert. 1st application,68,79,79
Kisumu,Muhoroni,35.025,-0.075,42,2,NA,FE006,AP004,5,28,34,0,-99,-99,-99,1st fert. 2nd application,68,79,79
Kisumu,Muhoroni,35.025,-0.075,0,1,NA,FE006,AP004,5,37,45,0,-99,-99,-99,2nd fert. 1st application,68,79,79
Kisumu,Muhoroni,35.025,-0.075,42,2,NA,FE006,AP004,5,37,45,0,-99,-99,-99,2nd fert. 2nd application,68,79,79
Kisumu,Muhoroni,35.025,-0.075,0,1,NA,FE006,AP004,5,28,34,0,-99,-99,-99,3rd fert. 1st application,68,79,79
Kisumu,Muhoroni,35.025,-0.075,42,2,NA,FE006,AP004,5,46,56,0,-99,-99,-99,3rd fert. 2nd application,68,79,79
Kisumu,Muhoroni,35.075,-0.075,0,1,NA,FE006,AP004,5,64,34,0,-99,-99,-99,1st fert. 1st application,64,65,75
Kisumu,Muhoroni,35.075,-0.075,42,2,NA,FE006,AP004,5,39,21,0,-99,-99,-99,1st fert. 2nd application,64,65,75
Kisumu,Muhoroni,35.075,-0.075,0,1,NA,FE006,AP004,5,52,27,0,-99,-99,-99,2nd fert. 1st application,64,65,75
Kisumu,Muhoroni,35.075,-0.075,42,2,NA,FE006,AP004,5,52,27,0,-99,-99,-99,2nd fert. 2nd application,64,65,75
Kisumu,Muhoroni,35.075,-0.075,0,1,NA,FE006,AP004,5,39,21,0,-99,-99,-99,3rd fert. 1st application,64,65,75
Kisumu,Muhoroni,35.075,-0.075,42,2,NA,FE006,AP004,5,64,34,0,-99,-99,-99,3rd fert. 2nd application,64,65,75
Kisumu,Muhoroni,35.125,-0.075,0,1,NA,FE006,AP004,5,30,68,0,-99,-99,-99,1st fert. 1st application,65,71,72
Kisumu,Muhoroni,35.125,-0.075,42,2,NA,FE006,AP004,5,18,41,0,-99,-99,-99,1st fert. 2nd application,65,71,72
Kisumu,Muhoroni,35.125,-0.075,0,1,NA,FE006,AP004,5,24,55,0,-99,-99,-99,2nd fert. 1st application,65,71,72
Kisumu,Muhoroni,35.125,-0.075,42,2,NA,FE006,AP004,5,24,55,0,-99,-99,-99,2nd fert. 2nd application,65,71,72
Kisumu,Muhoroni,35.125,-0.075,0,1,NA,FE006,AP004,5,18,41,0,-99,-99,-99,3rd fert. 1st application,65,71,72
Kisumu,Muhoroni,35.125,-0.075,42,2,NA,FE006,AP004,5,30,68,0,-99,-99,-99,3rd fert. 2nd application,65,71,72
Kisumu,Muhoroni,35.175,-0.075,0,1,NA,FE006,AP004,5,47,62,0,-99,-99,-99,1st fert. 1st application,63,68,76
Kisumu,Muhoroni,35.175,-0.075,42,2,NA,FE006,AP004,5,28,37,0,-99,-99,-99,1st fert. 2nd application,63,68,76
Kisumu,Muhoroni,35.175,-0.075,0,1,NA,FE006,AP004,5,37,50,0,-99,-99,-99,2nd fert. 1st application,63,68,76
Kisumu,Muhoroni,35.175,-0.075,42,2,NA,FE006,AP004,5,37,50,0,-99,-99,-99,2nd fert. 2nd application,63,68,76
Kisumu,Muhoroni,35.175,-0.075,0,1,NA,FE006,AP004,5,28,37,0,-99,-99,-99,3rd fert. 1st application,63,68,76
Kisumu,Muhoroni,35.175,-0.075,42,2,NA,FE006,AP004,5,47,62,0,-99,-99,-99,3rd fert. 2nd application,63,68,76
Kisumu,Muhoroni,35.225,-0.075,0,1,NA,FE006,AP004,5,74,58,0,-99,-99,-99,1st fert. 1st application,69,77,79
Kisumu,Muhoroni,35.225,-0.075,42,2,NA,FE006,AP004,5,45,35,0,-99,-99,-99,1st fert. 2nd application,69,77,79
Kisumu,Muhoroni,35.225,-0.075,0,1,NA,FE006,AP004,5,59,47,0,-99,-99,-99,2nd fert. 1st application,69,77,79
Kisumu,Muhoroni,35.225,-0.075,42,2,NA,FE006,AP004,5,59,47,0,-99,-99,-99,2nd fert. 2nd application,69,77,79
Kisumu,Muhoroni,35.225,-0.075,0,1,NA,FE006,AP004,5,45,35,0,-99,-99,-99,3rd fert. 1st application,69,77,79
Kisumu,Muhoroni,35.225,-0.075,42,2,NA,FE006,AP004,5,74,58,0,-99,-99,-99,3rd fert. 2nd application,69,77,79
Kisumu,Kisumu East,34.825,0.025,0,1,NA,FE006,AP004,5,70,56,0,-99,-99,-99,1st fert. 1st application,73,78,79
Kisumu,Kisumu East,34.825,0.025,42,2,NA,FE006,AP004,5,42,34,0,-99,-99,-99,1st fert. 2nd application,73,78,79
Kisumu,Kisumu East,34.825,0.025,0,1,NA,FE006,AP004,5,56,45,0,-99,-99,-99,2nd fert. 1st application,73,78,79
Kisumu,Kisumu East,34.825,0.025,42,2,NA,FE006,AP004,5,56,45,0,-99,-99,-99,2nd fert. 2nd application,73,78,79
Kisumu,Kisumu East,34.825,0.025,0,1,NA,FE006,AP004,5,42,34,0,-99,-99,-99,3rd fert. 1st application,73,78,79
Kisumu,Kisumu East,34.825,0.025,42,2,NA,FE006,AP004,5,70,56,0,-99,-99,-99,3rd fert. 2nd application,73,78,79
